,page,/find-a-job,/universal-credit,/government/collections/financial-support-for-businesses-during-coronavirus-covid-19,max,median,mean,min
4279,/representative-overseas-business/eligibility,0.71934015,0.71821,0.7411687,0.7411687,0.71934015,0.7262396,0.71821
4280,/government/publications/skilled-worker-visa-shortage-occupations-for-health-and-education,0.684612,0.7411072,0.74078333,0.7411072,0.74078333,0.7221675,0.684612
4281,/government/publications/form-pa12-apply-for-power-of-attorney-intestate,0.68672585,0.7411018,0.73453385,0.7411018,0.73453385,0.7207871,0.68672585
4282,/disciplinary-procedures-and-action-at-work/suspension-from-work,0.6972249,0.7410623,0.72052175,0.7410623,0.72052175,0.719603,0.6972249
4283,/valuing-estate-of-someone-who-died/records,0.73171043,0.74093086,0.7279316,0.74093086,0.73171043,0.7335243,0.7279316
4284,/drivers-hours,0.6823255,0.74083596,0.73868036,0.74083596,0.73868036,0.72061396,0.6823255
4285,/guidance/financial-evidence-for-sponsored-or-endorsed-work-routes,0.72008437,0.7220384,0.7408261,0.7408261,0.7220384,0.7276496,0.72008437
4286,/register-as-green-homes-grant-installer,0.7283525,0.71790427,0.7407697,0.7407697,0.7283525,0.72900885,0.71790427
4287,/plan-for-retirement,0.6834598,0.740721,0.7326138,0.740721,0.7326138,0.7189315,0.6834598
4288,/work,0.7406583,0.68405867,0.6985525,0.7406583,0.6985525,0.7077565,0.68405867
4289,/guidance/dbs-online-account-guidance,0.68765414,0.7406466,0.7255779,0.7406466,0.7255779,0.7179596,0.68765414
4290,/hmrc-internal-manuals/paye-manual/paye105035,0.6821015,0.7334459,0.74042773,0.74042773,0.7334459,0.7186584,0.6821015
4291,/government/publications/claiming-discretionary-housing-payments,0.7035458,0.7403705,0.7207221,0.7403705,0.7207221,0.7215462,0.7035458
4292,/defence/support-services-veterans-families,0.7403321,0.7081826,0.7321976,0.7403321,0.7321976,0.7269041,0.7081826
4293,/foreign-travel-advice/kenya/entry-requirements,0.7266733,0.74024874,0.7257241,0.74024874,0.7266733,0.730882,0.7257241
4294,/government/collections/general,0.7048389,0.7224008,0.7401757,0.7401757,0.7224008,0.7224718,0.7048389
4295,/guidance/managing-your-clients-capital-gains-tax-on-uk-property-account,0.74006957,0.713982,0.7020208,0.74006957,0.713982,0.7186908,0.7020208
4296,/registered-traveller/renew-or-update-your-membership,0.6891896,0.7268833,0.73995805,0.73995805,0.7268833,0.718677,0.6891896
4297,/how-to-annul-marriage,0.6823459,0.739833,0.7335808,0.739833,0.7335808,0.7185866,0.6823459
4298,/discrimination-your-rights/what-you-can-do,0.6824396,0.73982614,0.7349288,0.73982614,0.7349288,0.7190649,0.6824396
4299,/guidance/immigration-rules/immigration-rules-part-8-family-members,0.6831037,0.7396989,0.7300119,0.7396989,0.7300119,0.7176048,0.6831037
4300,/government/organisations/british-council,0.6886118,0.7394833,0.72611916,0.7394833,0.72611916,0.71807146,0.6886118
4301,/government/publications/data-protection-act-dpa-information-hm-revenue-and-customs-hold-about-you,0.68312305,0.7393614,0.7385044,0.7393614,0.7385044,0.7203296,0.68312305
4302,/emergency-travel-document,0.6796695,0.7392125,0.7316717,0.7392125,0.7316717,0.71685123,0.6796695
4303,/hmrc-internal-manuals/double-taxation-relief/dt19858,0.6921207,0.72765833,0.7391487,0.7391487,0.72765833,0.7196426,0.6921207
4304,/which-court-or-tribunal-to-appeal-to,0.68191576,0.73910964,0.7370934,0.73910964,0.7370934,0.7193729,0.68191576
4305,/welsh-income-tax,0.7389944,0.69144094,0.7069071,0.7389944,0.7069071,0.71244746,0.69144094
4306,/volunteer-as-a-coastguard/who-can-apply,0.7389721,0.694521,0.699618,0.7389721,0.699618,0.711037,0.694521
4307,/sign-in-childcare-account,0.68958765,0.73883754,0.724155,0.73883754,0.724155,0.71752673,0.68958765
4308,/foreign-travel-advice/romania/health,0.7387695,0.73241985,0.7369202,0.7387695,0.7369202,0.7360365,0.73241985
4309,/bills-benefits,0.68621916,0.7386328,0.7299748,0.7386328,0.7299748,0.71827555,0.68621916
4310,/government/publications/corporate-covenant-pledge,0.7064048,0.7385804,0.7230508,0.7385804,0.7230508,0.72267866,0.7064048
4311,/foreign-travel-advice/latvia/local-laws-and-customs,0.6804938,0.7334849,0.7385245,0.7385245,0.7334849,0.7175011,0.6804938
4312,/pass-plus/booking-pass-plus,0.6906012,0.7384409,0.72325957,0.7384409,0.72325957,0.7174339,0.6906012
4313,/guidance/new-style-employment-and-support-allowance-detailed-guide,0.68082136,0.7368822,0.7383386,0.7383386,0.7368822,0.7186807,0.68082136
4314,/government/publications/turkey-consular-fees,0.7052159,0.7382694,0.7253423,0.7382694,0.7253423,0.72294253,0.7052159
4315,/employment-contracts-and-conditions/written-statement-of-employment-particulars,0.6924704,0.7382065,0.7176935,0.7382065,0.7176935,0.7161235,0.6924704
4316,/service-manual/user-research/running-research-sessions-with-people-with-disabilities,0.6814973,0.7356936,0.73818845,0.73818845,0.7356936,0.7184598,0.6814973
4317,/report-cash-in-hand-pay,0.6790454,0.73811775,0.7271325,0.73811775,0.7271325,0.71476525,0.6790454
4318,/government/collections/dwp-leaflets-and-how-to-order-them,0.708538,0.73803896,0.7235089,0.73803896,0.7235089,0.72336197,0.708538
4319,/possession-claim-online-recover-property,0.7301946,0.73228353,0.7380228,0.7380228,0.73228353,0.7335003,0.7301946
4320,/guidance/make-a-freedom-of-information-foi-request-to-dwp,0.680164,0.7379318,0.73212326,0.7379318,0.73212326,0.71673965,0.680164
4321,/guidance/style-guide,0.72989637,0.7378916,0.7235793,0.7378916,0.72989637,0.7304557,0.7235793
4322,/getting-an-mot,0.6799158,0.73781335,0.7270364,0.73781335,0.7270364,0.7149219,0.6799158
4323,/representative-overseas-business,0.72780716,0.71398807,0.7377594,0.7377594,0.72780716,0.7265182,0.71398807
4324,/stopped-by-police-while-driving-your-rights/print,0.7015301,0.73774785,0.7195243,0.73774785,0.7195243,0.71960074,0.7015301
4325,/uk-family-visa/parent,0.7034904,0.7377132,0.73640424,0.7377132,0.73640424,0.72586924,0.7034904
4326,/government/publications/intellectual-property-for-business/ip-for-business-tools,0.67803925,0.7375701,0.73223025,0.7375701,0.73223025,0.7159465,0.67803925
4327,/check-income-tax-current-year/sign-in/prove-identity,0.6790008,0.73756486,0.7353342,0.73756486,0.7353342,0.71729994,0.6790008
4328,/government/publications/register-a-private-or-public-company-in01,0.73744965,0.71967703,0.72226584,0.73744965,0.72226584,0.7264641,0.71967703
4329,/adi-part-2-test/faults-test-result,0.6847965,0.7281394,0.73744035,0.73744035,0.7281394,0.7167921,0.6847965
4330,/biometric-residence-permits/replace-expired-brp,0.68105006,0.73723865,0.72405446,0.73723865,0.72405446,0.71411437,0.68105006
4331,/government/publications/funeral-payment-claim-form,0.6856419,0.7372365,0.7249279,0.7372365,0.7249279,0.7159354,0.6856419
4332,/government/publications/public-funds--2,0.6776802,0.73712355,0.7291739,0.73712355,0.7291739,0.7146592,0.6776802
4333,/welfare,0.6795001,0.73516476,0.7370497,0.7370497,0.73516476,0.7172382,0.6795001
4334,/guidance/apply-for-an-sia-licence,0.7369408,0.68084764,0.69761866,0.7369408,0.69761866,0.70513576,0.68084764
4335,/photos-for-passports/photo-requirements,0.734842,0.7369144,0.7252522,0.7369144,0.734842,0.7323362,0.7252522
4336,/guidance/how-to-calculate-the-deemed-employment-payment,0.6860809,0.7369138,0.72444314,0.7369138,0.72444314,0.7158126,0.6860809
4337,/government/publications/strike-off-a-company-from-the-register-ds01,0.73681486,0.71722674,0.7184818,0.73681486,0.7184818,0.7241745,0.71722674
4338,/government/publications/eu-settlement-scheme-introduction-for-local-authorities/eu-settlement-scheme-introduction-for-local-authorities,0.6780792,0.7367894,0.731668,0.7367894,0.731668,0.7155122,0.6780792
4339,/government/publications/diversity-questionnaire-for-job-applications-to-dfid,0.68754727,0.73672193,0.7202757,0.73672193,0.7202757,0.7148483,0.68754727
4340,/government/organisations/institute-for-apprenticeships,0.6767883,0.73667026,0.7279794,0.73667026,0.7279794,0.71381265,0.6767883
4341,/private-renting-tenancy-agreements/what-should-be-in-a-tenancy-agreement,0.7051589,0.73356265,0.7366618,0.7366618,0.73356265,0.72512776,0.7051589
4342,/what-different-qualification-levels-mean/compare-different-qualification-levels,0.6835104,0.73662883,0.7294208,0.73662883,0.7294208,0.71652,0.6835104
4343,/guidance/returning-to-the-uk,0.73657525,0.6910937,0.7096209,0.73657525,0.7096209,0.71242994,0.6910937
4344,/foreign-travel-advice/latvia/travel-advice-help-and-support,0.68090504,0.73111653,0.73654705,0.73654705,0.73111653,0.71618956,0.68090504
4345,/budgeting-help-benefits/other-help-you-can-get,0.6774789,0.7364354,0.7274857,0.7364354,0.7274857,0.7138,0.6774789
4346,/government/organisations/driver-and-vehicle-licensing-agency,0.7354193,0.7308321,0.7364313,0.7364313,0.7354193,0.7342276,0.7308321
4347,/reduced-national-insurance-married-women,0.67787975,0.7363619,0.7262331,0.7363619,0.7262331,0.7134916,0.67787975
4348,/guidance/belmarsh-prison,0.68040943,0.7363351,0.72600204,0.7363351,0.72600204,0.71424884,0.68040943
4349,/government/publications/changing-your-charitys-governing-document-cc36/changing-your-charitys-governing-document-cc36,0.6874096,0.7362839,0.7202614,0.7362839,0.7202614,0.7146516,0.6874096
4350,/winter-fuel-payment/how-to-claim,0.6784181,0.7362666,0.728184,0.7362666,0.728184,0.7142896,0.6784181
4351,/transport/car-motorcycle-and-van-mot-tests,0.67834294,0.7361581,0.7269716,0.7361581,0.7269716,0.7138242,0.67834294
4352,/government/collections/statutory-maternity-pay-and-leave,0.736143,0.6897149,0.70660686,0.736143,0.70660686,0.7108216,0.6897149
4353,/youth-offending-team,0.7360426,0.6985065,0.6971207,0.7360426,0.6985065,0.71055657,0.6971207
4354,/government/publications/find-a-skills-bootcamp,0.6787751,0.73600954,0.7241605,0.73600954,0.7241605,0.7129817,0.6787751
4355,/hmrc-internal-manuals/enquiry-manual/em1506,0.71590745,0.7280915,0.7360064,0.7360064,0.7280915,0.7266684,0.71590745
4356,/government/publications/what-your-nhs-covid-pass-letter-tells-you/covid-19-vaccination-status-what-your-confirmation-letter-tells-you-english-text-only,0.7359872,0.67712975,0.69010985,0.7359872,0.69010985,0.70107555,0.67712975
4357,/government/publications/tax-and-tax-credit-rates-and-thresholds-for-2017-18/tax-and-tax-credit-rates-and-thresholds-for-2017-18,0.691326,0.7358997,0.7133702,0.7358997,0.7133702,0.713532,0.691326
4358,/government/publications/universal-credit-local-housing-allowance-rates,0.6765394,0.73588574,0.72591597,0.73588574,0.72591597,0.7127804,0.6765394
4359,/get-your-dog-microchipped,0.71272296,0.73582387,0.7284112,0.73582387,0.7284112,0.7256527,0.71272296
4360,/guidance/fast-track-apprenticeship-policy,0.6995503,0.735761,0.7310318,0.735761,0.7310318,0.7221144,0.6995503
4361,/tax-live-abroad-sell-uk-home,0.6831565,0.7357368,0.716984,0.7357368,0.716984,0.7119591,0.6831565
4362,/research-for-development-outputs/water-finance-and-nature-based-solutions,0.70254916,0.7356769,0.7294048,0.7356769,0.7294048,0.72254354,0.70254916
4363,/browse/driving/vehicle-and-driver-information,0.6760526,0.7355966,0.72745633,0.7355966,0.72745633,0.71303517,0.6760526
4364,/vehicle-exempt-from-vehicle-tax,0.6759062,0.735584,0.7326848,0.735584,0.7326848,0.714725,0.6759062
4365,/government/publications/notice-252-valuation-of-imported-goods-for-customs-purposes-vat-and-trade-statistics,0.6769263,0.7354893,0.72764564,0.7354893,0.72764564,0.7133538,0.6769263
4366,/government/organisations/office-of-tax-simplification,0.6780176,0.7354848,0.72886884,0.7354848,0.72886884,0.7141237,0.6780176
4367,/foreign-travel-advice/india,0.6886667,0.73535603,0.7181267,0.73535603,0.7181267,0.7140498,0.6886667
4368,/graduate-visa/apply,0.67760724,0.7353274,0.72848296,0.7353274,0.72848296,0.71380585,0.67760724
4369,/queens-award-for-voluntary-service,0.7352213,0.68836594,0.70582175,0.7352213,0.70582175,0.70980304,0.68836594
4370,/guidance/neurological-disorders-assessing-fitness-to-drive,0.71020365,0.7171665,0.735188,0.735188,0.7171665,0.7208527,0.71020365
4371,/government/publications/reciprocal-agreements,0.6975715,0.73511755,0.7207483,0.73511755,0.7207483,0.7178125,0.6975715
4372,/guidance/start-paying-council-tax,0.73165536,0.7337781,0.73504573,0.73504573,0.7337781,0.7334931,0.73165536
4373,/foreign-travel-advice/lithuania,0.73428994,0.71382457,0.735037,0.735037,0.73428994,0.72771716,0.71382457
4374,/topic/defence-armed-forces,0.7198391,0.73492396,0.723351,0.73492396,0.723351,0.726038,0.7198391
4375,/maternity-pay-leave/extra-help,0.68262494,0.73443776,0.7349094,0.7349094,0.73443776,0.7173241,0.68262494
4376,/government/publications/beer-duty-direct-debit-form-cat-beers-23,0.6902613,0.71950763,0.73483974,0.73483974,0.71950763,0.71486956,0.6902613
4377,/government/collections/approved-documents,0.6751025,0.73419356,0.7337275,0.73419356,0.7337275,0.71434116,0.6751025
4378,/employment/finding-job,0.7340895,0.67389446,0.68682283,0.7340895,0.68682283,0.69826895,0.67389446
4379,/government/publications/guidance-on-application-for-uk-visa-as-tier-1-investor,0.7340807,0.69833535,0.7115301,0.7340807,0.7115301,0.7146487,0.69833535
4380,/council-tax/who-has-to-pay,0.6758315,0.7339346,0.724227,0.7339346,0.724227,0.71133107,0.6758315
4381,/government/organisations/hm-revenue-customs/contact/reporting-fraudulent-emails,0.73379344,0.69177246,0.68841225,0.73379344,0.69177246,0.7046594,0.68841225
4382,/government/publications/supporting-documents-for-sponsor-applications-appendix-a/appendix-a,0.7337852,0.7085284,0.72166646,0.7337852,0.72166646,0.72132665,0.7085284
4383,/government/publications/about-the-uk-house-price-index,0.73370564,0.68490213,0.67762876,0.73370564,0.68490213,0.6987455,0.67762876
4384,/government/publications/ca38-national-insurance-contributions-tables-a-and-j,0.6763727,0.7335433,0.72577465,0.7335433,0.72577465,0.7118969,0.6763727
4385,/government/publications/employer-skills-survey-2019-uk-excluding-scotland-findings,0.7334214,0.68898886,0.7100809,0.7334214,0.7100809,0.7108304,0.68898886
4386,/government/publications/van-drivers-daily-walkaround-check,0.67861533,0.7333306,0.72176147,0.7333306,0.72176147,0.7112358,0.67861533
4387,/guidance/check-if-a-letter-youve-received-from-hmrc-is-genuine,0.69864357,0.73331237,0.71754557,0.73331237,0.71754557,0.7165005,0.69864357
4388,/government/organisations/government-digital-service/about/our-governance,0.73330045,0.6778768,0.6791455,0.73330045,0.6791455,0.69677424,0.6778768
4389,/guidance/vat-eu-country-codes-vat-numbers-and-vat-in-other-languages,0.6710852,0.73318654,0.7276574,0.73318654,0.7276574,0.71064305,0.6710852
4390,/check-flood-risk,0.67834145,0.7330804,0.7178775,0.7330804,0.7178775,0.7097664,0.67834145
4391,/private-renting/print,0.6780518,0.73276865,0.7231659,0.73276865,0.7231659,0.7113288,0.6780518
4392,/repaying-your-student-loan/update-your-employment-details,0.6760878,0.7211816,0.73269343,0.73269343,0.7211816,0.70998764,0.6760878
4393,/government/publications/register-as-a-british-citizen-form-bota,0.67680943,0.73260003,0.7320005,0.73260003,0.7320005,0.71380335,0.67680943
4394,/government/publications/civil-marriages-and-partnerships-approved-premises-list,0.7091841,0.7164212,0.7324684,0.7324684,0.7164212,0.7193579,0.7091841
4395,/types-of-school/print,0.7206155,0.70734566,0.7323561,0.7323561,0.7206155,0.7201057,0.70734566
4396,/guidance/driving-in-the-eu-uk-licence-holders-living-in-the-eu,0.70650595,0.73206365,0.72584754,0.73206365,0.72584754,0.7214723,0.70650595
4397,/come-uk-married,0.7233907,0.7319945,0.72240907,0.7319945,0.7233907,0.7259314,0.72240907
4398,/government/collections/statutory-paternity-pay-and-leave,0.715912,0.73198324,0.71212965,0.73198324,0.715912,0.7200083,0.71212965
4399,/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do.ar,0.712385,0.73170155,0.70811445,0.73170155,0.712385,0.7174003,0.70811445
4400,/foreign-travel-advice/new-zealand/coronavirus,0.7092374,0.7136575,0.7316458,0.7316458,0.7136575,0.71818024,0.7092374
4401,/pay-self-assessment-tax-bill/bank-or-building-society,0.73161453,0.68417525,0.70209205,0.73161453,0.70209205,0.7059606,0.68417525
4402,/government/publications/hm-land-registry-sign-your-mortgage-deed/sign-your-mortgage-deed-guide-for-homeowners,0.7315984,0.6892387,0.6839023,0.7315984,0.6892387,0.7015798,0.6839023
4403,/windrush-prove-your-right-to-be-in-the-uk/windrush-helpline,0.73118067,0.7271629,0.7066979,0.73118067,0.7271629,0.72168046,0.7066979
4404,/rent-council-garage,0.7310976,0.7004221,0.6976622,0.7310976,0.7004221,0.7097273,0.6976622
4405,/toll-concessions,0.69483566,0.73109245,0.7181339,0.73109245,0.7181339,0.71468735,0.69483566
4406,/guidance/volunteering-and-claiming-benefits,0.6845478,0.730956,0.71500915,0.730956,0.71500915,0.710171,0.6845478
4407,/appeal-benefit-decision/after-submit-appeal,0.67206264,0.7307693,0.7233582,0.7307693,0.7233582,0.70873004,0.67206264
4408,/foreign-travel-advice/sudan,0.7306569,0.72353274,0.7200274,0.7306569,0.72353274,0.724739,0.7200274
4409,/government/publications/illegal-working-penalties-the-midlands-and-east,0.7304824,0.6728385,0.6841981,0.7304824,0.6841981,0.69583964,0.6728385
4410,/pension-credit/what-youll-get,0.67146474,0.7303534,0.7272379,0.7303534,0.7272379,0.7096853,0.67146474
4411,/report-flytipping,0.73031193,0.69663656,0.71794575,0.73031193,0.71794575,0.7149648,0.69663656
4412,/pay-psa,0.6770944,0.72362727,0.73023933,0.73023933,0.72362727,0.7103203,0.6770944
