page path,document type,document supertype,number of sessions that visit this page,number of sessions where this page is an entrance hit,number of sessions where this page is an exit hit,number of sessions where this page is both an entrance and exit hit,tfdf_max,label
/government/publications/guidance-for-civil-servants-how-to-move-jobs-between-departments-and-agencies,guidance,guidance and regulation,6,4,1,0,1,
/government/publications/ask-for-a-hearing-to-be-adjourned-birmingham-form-ac001,form,services,1,0,0,0,1,
/government/publications/understanding-local-housing-allowances-rates-broad-rental-market-areas,guidance,guidance and regulation,2,2,0,0,1,
/government/publications/getting-a-debt-relief-order/getting-a-debt-relief-order,html_publication,other,4,4,0,0,1,
/state-pension/print,guide,services,10,0,0,0,1,
/government/publications/vaccination-of-people-working-or-deployed-in-care-homes-operational-guidance/coronavirus-covid-19-vaccination-of-people-working-or-deployed-in-care-homes-operational-guidance,html_publication,other,2,1,0,0,1,
/government/organisations/hm-passport-office/about/complaints-procedure,complaints_procedure,other,3,0,0,0,1,
/world/malaysia,taxon,other,2,0,1,0,1,
/guardians-allowance/what-youll-get,guide,services,4,0,0,0,1,
/government/publications/child-maintenance-how-a-childs-living-arrangements-can-affect-payments-factsheet/how-your-childs-living-arrangements-affect-child-maintenance,html_publication,other,1,0,0,0,1,
/government/publications/report-a-will-is-lost-to-support-a-probate-application,form,services,1,0,0,0,1,
/personalised-vehicle-registration-numbers/change-your-name-and-address,guide,services,2,0,0,0,1,
/guidance/coronavirus-covid-19-impact-on-hm-land-registrys-services,detailed_guide,guidance and regulation,1,0,1,0,1,
/government/statistics/universal-credit-and-severe-disability-premium-claims,official_statistics,research and statistics,10,2,0,0,1,
/topic/further-education-skills/apprenticeships/latest,topic,other,20,1,0,0,1,
/support-for-mortgage-interest/repaying-your-loan,guide,services,5,0,0,0,1,
/vehicle-registration/new-registrations-fee,guide,services,2,0,0,0,1,
/get-a-child-passport/first-child-passport,guide,services,11,3,0,0,1,
